date,rsi_low,rsi_high,rsi_close,price_low,price_high,price,is_buy_prev,is_buy_condi,is_buy,is_sell_prev,is_sell_condi,is_sell,regime_ok
2010-10-11 00:00:00,76.9701928724,91.9164901876,86.5113025149,0.5224999785,0.5473330021,,False,False,False,False,True,False,False
2010-10-12 00:00:00,36.113858564,94.7513819029,93.2165036573,0.5159999728,0.5500000119,,False,False,False,False,True,False,False
2010-10-13 00:00:00,44.1547108137,96.5220320064,94.4366301476,0.530667007,0.5541669726,,False,False,False,True,True,False,False
2010-10-14 00:00:00,31.3273456643,97.8460224957,57.32056495,0.531832993,0.5568330288,,False,False,False,True,True,False,False
2010-10-15 00:00:00,18.0055142168,89.2482734783,86.4702736232,0.528832972,0.5583329797,,False,True,False,False,False,False,False
2010-10-18 00:00:00,22.078583524,65.8135825945,35.7114315423,0.5273330212,0.5508329868,,False,True,False,False,False,False,False
2010-10-19 00:00:00,7.715500845,57.2300805349,11.6194515555,0.5011669993,0.546333015,,False,True,False,False,False,False,False
2010-10-20 00:00:00,7.3290478319,55.6343078058,41.6964001626,0.5083330274,0.534833014,,True,True,False,False,False,False,False
2010-10-21 00:00:00,15.0683968456,58.9102375409,25.8149742175,0.5043330193,0.5321670175,,False,True,False,False,False,False,False
2010-10-22 00:00:00,25.8149742175,82.5103656175,81.4469268027,0.5189999938,0.5523329973,,False,False,False,False,False,False,False
2010-10-25 00:00:00,86.8740601672,92.0634908305,90.1080770505,0.5583329797,0.5773329735,,False,False,False,False,True,False,False
2010-10-26 00:00:00,38.3663328725,90.7482543933,65.6906826073,0.5418329835,0.5691670179,,False,False,False,True,True,False,False
2010-10-27 00:00:00,69.8678746344,93.0798421025,92.9907800661,0.5625,0.6129999757,,False,False,False,False,True,False,False
2010-10-28 00:00:00,56.2188942654,93.9824487529,93.3012795284,0.5910000205,0.6175000072,,False,False,False,True,True,False,False
2010-10-29 00:00:00,68.8882369731,96.5904618589,96.0108672841,0.6076670289,0.6299999952,,False,False,False,True,True,False,False
2010-11-01 00:00:00,38.5735990044,97.8904749591,66.4170214384,0.6039999723,0.6378329992,,False,False,False,True,True,False,False
2010-11-02 00:00:00,73.6774686093,89.1405978909,84.5091537243,0.6216670275,0.6403329968,,False,False,False,False,False,False,False
2010-11-03 00:00:00,47.1301386765,94.6036976737,94.6036976737,0.621999979,0.6516669989,,False,False,False,False,True,False,False
2010-11-04 00:00:00,97.4492349147,98.8962043271,98.8622398695,0.6694999933,0.7138329744,,False,False,False,True,True,False,False
2010-11-05 00:00:00,93.5166096905,99.3161978665,99.1822186287,0.7093330026,0.7366669774,,False,False,False,True,True,False,False
2010-11-08 00:00:00,68.1644511371,99.4808183637,99.2120957207,0.7143329978,0.74150002,,False,False,False,True,True,False,False
2010-11-09 00:00:00,27.6991749833,99.3197992688,32.8348804126,0.6919999719,0.7294999957,,False,False,False,True,True,False,False
2010-11-10 00:00:00,14.3398272878,40.5061803739,35.4361762871,0.6729999781,0.7023329735,,False,True,False,False,False,False,False
2010-11-11 00:00:00,4.2459810877,13.6488442026,10.8098619373,0.6215000153,0.6833329797,,False,True,False,False,False,False,False
2010-11-12 00:00:00,4.8908321527,67.8887665243,9.8758896323,0.6546670198,0.7073330283,,True,True,False,False,False,False,False
2010-11-15 00:00:00,3.8655204268,71.1601650577,3.8655204268,0.6593329906,0.6948329806,,True,True,False,False,False,False,False
2010-11-16 00:00:00,0.9466135411,30.2718719743,1.1813678339,0.621333003,0.6639999747,,True,True,False,False,False,False,False
2010-11-17 00:00:00,0.8030031527,50.5970770649,1.0829139675,0.6218330264,0.6514999866,,True,True,False,False,False,False,False
2010-11-18 00:00:00,63.9366128448,79.9775162599,76.4357443152,0.6486669779,0.6728330255,,True,False,False,False,False,False,False
2010-11-19 00:00:00,64.3525823197,90.997049998,90.1847335471,0.6603329778,0.7020000219,,False,False,False,False,True,False,False
2010-11-22 00:00:00,78.3947449228,95.0589610009,94.9205311972,0.6928330064,0.7243329883,,False,False,False,True,True,False,False
2010-11-23 00:00:00,47.1121068056,83.0319360746,55.1164492143,0.6956670284,0.7189999819,,False,False,False,True,False,False,False
2010-11-24 00:00:00,73.0455199148,87.591966149,86.966754132,0.7188330293,0.7638329864,,False,False,False,False,False,False,False
2010-11-26 00:00:00,56.4108841195,83.7999989607,65.9286470001,0.7383329868,0.7583330274,,False,False,False,False,False,False,False
2010-11-29 00:00:00,29.0012488601,63.5029709488,55.0611669027,0.7138329744,0.7461670041,,False,False,False,False,False,False,False
2010-11-30 00:00:00,17.1429783416,27.1035288823,19.9888137969,0.7073330283,0.7258329988,,False,True,False,False,False,False,False
2010-12-01 00:00:00,69.6560313614,81.3116953186,80.8277211708,0.7498329878,0.7853329778,,True,False,False,False,False,False,False
2010-12-02 00:00:00,81.5774223781,90.4622157454,90.3015499732,0.784833014,0.8284999728,,False,False,False,False,True,False,False
2010-12-03 00:00:00,63.6248932626,92.8851427125,92.3606042741,0.8083329797,0.843167007,,False,False,False,True,True,False,False
2010-12-06 00:00:00,48.4014581081,93.0566422869,80.0823421478,0.8133329749,0.8418329954,,False,False,False,True,True,False,False
2010-12-07 00:00:00,68.819865085,93.8519881859,72.650823899,0.8320000172,0.8711670041,,False,False,False,False,True,False,False
2010-12-08 00:00:00,42.6084583018,92.9103510395,92.2788169245,0.8266670108,0.858667016,,False,False,False,False,True,False,False
2010-12-09 00:00:00,81.9727537144,96.6263934958,94.4359017385,0.8538330197,0.8763329983,,False,False,False,True,True,False,False
2010-12-10 00:00:00,51.588705981,97.1919742074,95.4067879168,0.852832973,0.8728330135,,False,False,False,True,True,False,False
2010-12-13 00:00:00,21.7301932692,98.7303729238,27.9113617166,0.8416669965,0.8818330169,,False,True,False,True,True,False,False
2010-12-14 00:00:00,7.7291845997,46.0202713026,9.6366840707,0.8183330297,0.8519999981,,False,True,False,False,False,False,False
2010-12-15 00:00:00,3.4379826251,38.2497460073,3.7772753402,0.7966669798,0.8341670036,,True,True,False,False,False,False,False
2010-12-16 00:00:00,2.6778159205,51.7668195609,42.42335463,0.7921670079,0.8218330145,,True,True,False,False,False,False,False
2010-12-17 00:00:00,46.469231268,74.1636044718,70.3977906918,0.8163329959,0.8366670012,,False,False,False,False,False,False,False
2010-12-20 00:00:00,32.3551002442,77.7484399456,45.3046534238,0.8115000129,0.8373330235,,False,False,False,False,False,False,False
2010-12-21 00:00:00,62.9243635589,81.2272911601,76.226602498,0.8284999728,0.8476669788,,False,False,False,False,False,False,False
2010-12-22 00:00:00,27.9352166163,79.1710009299,77.4518258535,0.8130000234,0.8416669965,,False,False,False,False,False,False,False
2010-12-23 00:00:00,27.7180414079,78.3468237783,41.5024223424,0.8258330226,0.8406670094,,False,False,False,False,False,False,False
2010-12-27 00:00:00,8.1554309498,69.6637094176,56.0676662022,0.8025000095,0.8403329849,,False,True,False,False,False,False,False
2010-12-28 00:00:00,11.0295134218,79.3629721834,17.9440852128,0.8153330088,0.8414999843,,False,True,False,False,False,False,False
2010-12-29 00:00:00,9.2730365903,57.5928058464,42.4150000182,0.8178330064,0.8324999809,,True,True,False,False,False,False,False
2010-12-30 00:00:00,23.8904528471,80.601234229,75.0958835428,0.8241670132,0.83950001,,False,True,False,False,False,False,False
2010-12-31 00:00:00,21.7623662616,80.6023494584,53.1592929797,0.8199999928,0.8376669884,,False,True,False,False,False,False,False
2011-01-03 00:00:00,84.0442843275,95.7726830106,90.7983657952,0.8420000076,0.8791670203,,False,False,False,False,True,False,False
2011-01-04 00:00:00,29.7506384253,96.6548327139,92.6032157057,0.8280000091,0.8721669912,,False,False,False,True,True,False,False
2011-01-05 00:00:00,24.1302688527,97.5773661179,96.5651632046,0.8341670036,0.8694999814,,False,False,False,True,True,False,False
2011-01-06 00:00:00,98.2512661137,99.5375736098,99.5195545188,0.8705000281,0.9129999876,,False,False,False,True,True,False,False
2011-01-07 00:00:00,43.3694464402,99.7115008008,99.6048257721,0.8748329878,0.9293329716,,False,False,False,True,True,False,False
2011-01-10 00:00:00,49.9056044523,99.8687778566,99.8539563004,0.8999999762,0.9508330226,,False,False,False,True,True,False,False
2011-01-11 00:00:00,68.7751962958,99.9140743458,99.8999114778,0.9353330135,0.9616670012,,False,False,False,True,True,False,False
2011-01-12 00:00:00,99.9055714931,99.976319282,99.9762630637,0.9571670294,1.0099999905,,False,False,False,True,True,False,False
2011-01-13 00:00:00,63.7366578188,99.9836844751,99.0388069049,0.9898329973,1.0258330107,,False,False,False,True,True,False,False
2011-01-14 00:00:00,99.3960125979,99.8297818739,99.8297818739,1.0199999809,1.0920000076,,False,False,False,True,True,False,False
2011-01-18 00:00:00,62.9771953084,99.8297818739,79.4816968772,1.0626670122,1.0920000076,,False,False,False,True,True,False,False
2011-01-19 00:00:00,21.9519595491,46.9310713845,23.4613493285,0.9966670275,1.0573329926,,False,True,False,False,False,False,False
2011-01-20 00:00:00,9.8644328724,17.179099928,13.9277791971,0.9304999709,0.9844999909,,True,True,False,False,False,False,False
2011-01-21 00:00:00,9.6364855151,51.6260116508,10.1580735656,0.9474999905,1.0025000572,,True,True,False,False,False,False,False
2011-01-24 00:00:00,30.7700127839,72.7801226496,72.1870473317,0.9599999785,1.0216670036,,True,False,False,False,False,False,False
2011-01-25 00:00:00,37.8283612481,69.8456330244,50.5160253704,0.9743329883,1.0178329945,,False,False,False,False,False,False,False
2011-01-26 00:00:00,40.91831502,74.4684367217,72.1789694667,0.9898329973,1.0314999819,,False,False,False,False,False,False,False
2011-01-27 00:00:00,83.1800792463,90.6576673324,90.0402773563,1.0464999676,1.0883330107,,False,False,False,False,True,False,False
2011-01-28 00:00:00,25.3967289835,93.3028912641,30.14967095,0.9701669812,1.1039999723,,False,False,False,True,True,False,False
2011-01-31 00:00:00,21.1219966957,49.7293184334,40.4001976873,0.9666669965,1.0204999447,,False,True,False,False,False,False,False
2011-02-01 00:00:00,65.5366451732,81.7021065499,79.3489063323,1.0343329906,1.0933330059,,False,False,False,False,False,False,False
2011-02-02 00:00:00,56.8892765272,87.0297905175,84.4610637597,1.057000041,1.1119999886,,False,False,False,False,False,False,False
2011-02-03 00:00:00,44.8742114315,87.0782982076,84.9358478057,1.0646669865,1.1048330069,,False,False,False,False,False,False,False
2011-02-04 00:00:00,87.8085088651,96.6778072977,96.5790454069,1.1030000448,1.1660000086,,False,False,False,False,True,False,False
2011-02-07 00:00:00,62.1127247886,97.9513549482,75.136529912,1.1401669979,1.1916669607,,False,False,False,True,True,False,False
2011-02-08 00:00:00,36.0293849933,80.1543665671,68.3875971902,1.1221669912,1.1583329439,,False,False,False,False,False,False,False
2011-02-09 00:00:00,19.8375598391,71.8633637388,27.6798360358,1.1124999523,1.1506669521,,False,True,False,False,False,False,False
2011-02-10 00:00:00,7.6138226766,56.7589603314,52.6427454797,1.0786670446,1.1393330097,,False,True,False,False,False,False,False
2011-02-11 00:00:00,18.3510828728,87.1240384634,83.4224986073,1.1104999781,1.174167037,,False,True,False,False,False,False,False
2011-02-14 00:00:00,88.500709953,95.4888458471,92.8695611892,1.1714999676,1.2161669731,,False,False,False,False,True,False,False
2011-02-15 00:00:00,29.7485184409,89.6537508271,37.7163329355,1.1398329735,1.1883330345,,False,False,False,True,False,False,False
2011-02-16 00:00:00,54.0389630891,76.4762767417,72.6236425581,1.1653330326,1.2023329735,,False,False,False,False,False,False,False
2011-02-17 00:00:00,48.0364790697,90.1926305779,89.520106999,1.1749999523,1.25,,False,False,False,False,True,False,False
2011-02-18 00:00:00,54.2379577829,91.8011818597,66.9548951806,1.2165000439,1.256000042,,False,False,False,False,True,False,False
2011-02-22 00:00:00,10.3876859778,22.6813379124,10.882506422,1.0750000477,1.1743329763,,False,True,False,False,False,False,False
2011-02-23 00:00:00,5.0327339726,20.8381473239,6.5359985685,0.9816669822,1.0943330526,,True,True,False,False,False,False,False
2011-02-24 00:00:00,5.7467816041,47.7755475601,44.8852231046,1.0151669979,1.0826669931,,True,True,False,False,False,False,False
2011-02-25 00:00:00,63.4397928082,76.5710565141,76.2163625927,1.1071670055,1.1593329906,,False,False,False,False,False,False,False
2011-02-28 00:00:00,37.9854246819,82.2837750417,51.1775724279,1.0851670504,1.1816669703,,False,False,False,False,False,False,False
2011-03-01 00:00:00,22.2357546491,65.6757120748,22.6672732979,1.0528329611,1.1446670294,,False,True,False,False,False,False,False
2011-03-02 00:00:00,21.9376615329,67.6236623722,55.767537049,1.0531669855,1.1386669874,,True,True,False,False,False,False,False
2011-03-03 00:00:00,74.087880964,81.6289087367,80.0242819126,1.1373330355,1.174167037,,False,False,False,False,False,False,False
2011-03-04 00:00:00,39.570252587,80.250610819,49.0941773155,1.1045000553,1.1646670103,,False,False,False,False,False,False,False
2011-03-07 00:00:00,13.414270917,62.4281985968,16.5430715072,1.0011670589,1.1441669464,,False,True,False,False,False,False,False
2011-03-08 00:00:00,12.038867746,45.2989741255,22.5919657751,1.0076669455,1.07099998,,True,True,False,False,False,False,False
2011-03-09 00:00:00,6.2900616376,15.2320248597,6.562934929,0.941166997,1.0211670399,,True,True,False,False,False,False,False
2011-03-10 00:00:00,3.022389875,4.4892258649,3.1290569487,0.8703330159,0.9166669846,,True,True,False,False,False,False,False
2011-03-11 00:00:00,2.4682787028,34.1961735731,27.746091986,0.8568329811,0.9075000286,,True,True,False,False,False,False,False
2011-03-14 00:00:00,19.0377307655,56.9631489254,25.6937950483,0.8774999976,0.929666996,,False,True,False,False,False,False,False
2011-03-15 00:00:00,4.639142336,16.211001156,11.1174775322,0.7823330164,0.8803330064,,False,True,False,False,False,False,False
2011-03-16 00:00:00,3.1075200798,56.3383984197,3.7771221229,0.788500011,0.8920000196,,True,True,False,False,False,False,False
2011-03-17 00:00:00,35.0871677355,60.097627596,43.3915812467,0.8270000219,0.8661670089,,True,False,False,False,False,False,False
2011-03-18 00:00:00,41.0974285506,73.8845668291,54.0735028038,0.8341670036,0.878000021,,False,False,False,False,False,False,False
2011-03-21 00:00:00,78.9818147168,87.9868446826,84.5762526788,0.8706669807,0.906832993,,False,False,False,False,False,False,False
2011-03-22 00:00:00,47.6298809491,87.0123040487,51.7678302189,0.8626670241,0.894333005,,False,False,False,False,False,False,False
2011-03-23 00:00:00,25.6550192003,76.6011097715,74.2776665925,0.8399999738,0.8958330154,,False,False,False,False,False,False,False
2011-03-24 00:00:00,85.0010340796,93.3243643203,92.8711846688,0.9088330269,0.9626669884,,False,False,False,False,True,False,False
2011-03-25 00:00:00,76.57419377,95.3132186384,78.9635919631,0.9468330145,0.9801669717,,False,False,False,True,True,False,False
2011-03-28 00:00:00,78.9635919631,89.8226238185,81.9966396315,0.9484999776,0.9769999981,,False,False,False,False,False,False,False
2011-03-29 00:00:00,28.3690185451,93.3008643313,93.2742427598,0.9235000014,0.9793329835,,False,False,False,False,True,False,False
2011-03-30 00:00:00,48.0393119812,97.1840799538,94.1595599749,0.9595000148,1.0081670284,,False,False,False,True,True,False,False
2011-03-31 00:00:00,23.3353803481,95.8340826696,30.5831554105,0.9458330274,0.9871670008,,False,True,False,True,True,False,False
2011-04-01 00:00:00,9.1057601242,67.6129873213,10.8854870721,0.9136670232,0.9785000086,,False,True,False,False,False,False,False
2011-04-04 00:00:00,4.2460342174,41.3372713614,5.6801009821,0.8831670284,0.9373329878,,True,True,False,False,False,False,False
2011-04-05 00:00:00,64.1630287687,77.8442649016,71.8803454087,0.9406669736,0.9811670184,,True,False,False,False,False,False,False
2011-04-06 00:00:00,80.1236787775,86.9603575133,86.7646017019,0.976000011,1.0069999695,,False,False,False,False,False,False,False
2011-04-07 00:00:00,42.7704168278,86.8139220495,65.2187976948,0.9599999785,1.0058330297,,False,False,False,False,False,False,False
2011-04-08 00:00:00,28.1728186414,81.3917723366,35.7567367697,0.9521669745,1.0166670084,,False,False,False,False,False,False,False
2011-04-11 00:00:00,15.8478267929,49.0096779692,18.1932921657,0.9328330159,0.9736670256,,False,True,False,False,False,False,False
2011-04-12 00:00:00,4.8818012121,9.5411896756,5.7231604326,0.8684999943,0.9166669846,,True,True,False,False,False,False,False
2011-04-13 00:00:00,4.6839629288,40.8661374188,19.9883287203,0.8736670017,0.9079999924,,True,True,False,False,False,False,False
2011-04-14 00:00:00,7.9535998593,29.054248355,25.4984339266,0.8529999852,0.8936669827,,True,True,False,False,False,False,False
2011-04-15 00:00:00,10.2391420838,74.0057675121,67.9912688204,0.8725000024,0.9171670079,,False,True,False,False,False,False,False
2011-04-18 00:00:00,12.2700261965,24.4959093847,16.4138015731,0.8396670222,0.8824999928,,False,True,False,False,False,False,False
2011-04-19 00:00:00,12.1287017678,39.1700090628,36.7805593067,0.8500000238,0.8733329773,,True,True,False,False,False,False,False
2011-04-20 00:00:00,85.5649197875,89.9104876903,89.9104876903,0.9433330297,0.9833329916,,False,False,False,False,False,False,False
2011-04-21 00:00:00,73.0507920219,92.3191632558,86.4416775143,0.9679999948,1.0041669607,,False,False,False,False,True,False,False
2011-04-25 00:00:00,67.7997513519,91.0001092812,87.4691474628,0.971167028,0.9981669784,,False,False,False,False,True,False,False
2011-04-26 00:00:00,88.1054833786,96.5818824828,96.4524604874,0.9844999909,1.0333329439,,False,False,False,False,True,False,False
2011-04-27 00:00:00,44.7345249209,96.7778742074,95.9697161593,0.9926670194,1.0341670513,,False,False,False,True,True,False,False
2011-04-28 00:00:00,27.5652933511,95.0138484633,42.9253486794,0.9894999862,1.0305000544,,False,False,False,True,True,False,False
2011-04-29 00:00:00,32.6529838816,72.0566604111,68.2892840915,1.0043330193,1.0295000076,,False,False,False,False,False,False,False
2011-05-02 00:00:00,20.712985766,80.1709380381,23.4071416396,0.9866669774,1.0349999666,,False,True,False,False,False,False,False
2011-05-03 00:00:00,7.0776704609,19.2009350831,9.339777268,0.936833024,0.9876670241,,True,True,False,False,False,False,False
2011-05-04 00:00:00,4.4747737341,50.0240974659,14.0373181375,0.9231669903,0.9811670184,,True,True,False,False,False,False,False
2011-05-05 00:00:00,5.9029893897,72.6640450775,36.9129167107,0.9358329773,0.9925000072,,True,True,False,False,False,False,False
2011-05-06 00:00:00,65.646929733,89.3562715005,78.478550367,0.97299999,1.0178329945,,False,False,False,False,False,False,False
2011-05-09 00:00:00,28.5014307369,78.9156524048,51.3214379985,0.956833005,0.9853330255,,False,False,False,False,False,False,False
2011-05-10 00:00:00,38.713183872,82.4751406712,76.036611769,0.9725000262,0.9983329773,,False,False,False,False,False,False,False
2011-05-11 00:00:00,17.5733043718,89.3142492326,26.9912073218,0.9476670027,1.0046670437,,False,True,False,False,False,False,False
2011-05-12 00:00:00,13.7183958886,80.6816102658,77.5879799958,0.9495000243,1.0153330564,,False,True,False,False,False,False,False
2011-05-13 00:00:00,31.4431335071,79.2772383719,32.8381584491,0.9641669989,1.00849998,,False,False,False,False,False,False,False
2011-05-16 00:00:00,14.1776019221,58.6959935925,14.8409056124,0.9226670265,0.9883329868,,False,True,False,False,False,False,False
2011-05-17 00:00:00,5.7383412201,11.8770821965,7.8290961055,0.8668329716,0.9168329835,,True,True,False,False,False,False,False
2011-05-18 00:00:00,27.0369768446,65.4039741595,61.9086999096,0.90200001,0.9516670108,,True,False,False,False,False,False,False
2011-05-19 00:00:00,29.0021792831,49.2725255038,39.9958163821,0.894333005,0.9319999814,,False,False,False,False,False,False,False
2011-05-20 00:00:00,23.7672021062,51.8433916308,31.8424959125,0.8968330026,0.9276670218,,False,True,False,False,False,False,False
2011-05-23 00:00:00,8.5093429916,12.8452530383,8.6385640101,0.8538330197,0.8801670074,,False,True,False,False,False,False,False
2011-05-24 00:00:00,5.5391577165,35.8899300888,5.7469812054,0.8335000277,0.871333003,,True,True,False,False,False,False,False
2011-05-25 00:00:00,3.7257232685,54.2881674037,46.5022200838,0.8199999928,0.8663330078,,True,True,False,False,False,False,False
2011-05-26 00:00:00,31.5973549407,75.3027969177,72.564506978,0.8456670046,0.8873329759,,False,False,False,False,False,False,False
2011-05-27 00:00:00,83.9141752587,89.3902680396,87.8782775994,0.8993330002,0.921167016,,False,False,False,False,False,False,False
2011-05-31 00:00:00,91.8800542134,95.0739172962,95.0739172962,0.9269999862,0.9541670084,,False,False,False,False,True,False,False
2011-06-01 00:00:00,26.9047355422,78.4199335257,27.127036399,0.8666669726,0.9468330145,,False,False,False,True,False,False,False
2011-06-02 00:00:00,22.1793163011,48.9281152531,27.5257734982,0.8541669846,0.8934999704,,False,True,False,False,False,False,False
