date,action,buy_period,buy_thr,sell_period,sell_thr,rsi_low_at_d,rsi_high_at_d,rsi_close_at_d,condition_met,price,mode,reason,low_price,high_price
2016-10-12 00:00:00,BUY,2,24.0,2,90.0,2.7503032568,5.4432448402,4.269085027,Yes,2.9793329239,FAST_HIGH,,2.8606669903,2.9793329239
2016-10-25 00:00:00,SELL,2,24.0,2,90.0,71.4488004385,92.6012461129,84.2588362004,Yes,3.12666642665,NO_SOLUTION,,3.0959999561,3.1573328972
2016-11-02 00:00:00,BUY,2,24.0,2,90.0,8.9291479137,58.2558695103,10.5874160266,Yes,2.9543335438,NO_SOLUTION,,2.8826670647,3.0260000229
2016-11-17 00:00:00,SELL,2,24.0,2,90.0,77.6696757065,95.4200242736,94.5507033549,Yes,3.49399995805,NO_SOLUTION,,3.4033329487,3.5846669674
2016-12-01 00:00:00,BUY,2,24.0,2,90.0,0.7434751579,9.098108896,0.818102474,Yes,3.7086670399,FAST_HIGH,,3.1046669483,3.7086670399
2016-12-08 00:00:00,SELL,2,24.0,2,90.0,90.6593547264,94.640456234,93.5148123356,Yes,3.7826669216,FAST_LOW,,3.7826669216,3.9300000668
2017-01-03 00:00:00,BUY,2,24.0,2,90.0,5.4159542543,59.3622593034,12.8922653393,Yes,3.8450000286000003,NO_SOLUTION,,3.7126669884,3.9773330688
2017-01-26 00:00:00,SELL,2,24.0,2,90.0,52.5032828808,93.4220812866,64.5296176892,Yes,4.37666654585,NO_SOLUTION,,4.2953329086,4.4580001831
2017-02-10 00:00:00,BUY,2,24.0,2,90.0,8.4515579435,64.9980599076,20.8958229877,Yes,4.5169999599,NO_SOLUTION,,4.3959999084,4.6380000114
2017-02-21 00:00:00,SELL,2,24.0,2,90.0,96.781790389,98.4442456427,98.4324539318,Yes,4.7873330116,FAST_LOW,,4.7873330116,4.9246668816
2017-02-24 00:00:00,BUY,2,24.0,2,90.0,7.6214756472,20.1242875667,19.9602268183,Yes,4.6719999313,FAST_HIGH,,4.4060001373,4.6719999313
2017-03-13 00:00:00,SELL,2,24.0,2,90.0,98.4961111907,99.1945142488,99.1818502489,Yes,4.9573330879,FAST_LOW,,4.9573330879,5.0573329926
2017-03-22 00:00:00,BUY,2,24.0,2,90.0,14.2647642109,52.8441122044,51.1819096848,Yes,4.9500000477,NO_SOLUTION,,4.8446669579,5.0553331375
2017-04-26 00:00:00,SELL,2,24.0,2,90.0,42.9210871363,92.4245204073,51.000640355,Yes,5.1893334389,NO_SOLUTION,,5.0946669579,5.2839999199
2017-05-18 00:00:00,BUY,2,24.0,2,90.0,20.3917642781,53.1088199714,50.7030315581,Yes,5.58833360675,NO_SOLUTION,,5.4000000954,5.7766671181
2017-05-30 00:00:00,SELL,2,24.0,2,90.0,86.2670640984,97.1782500345,96.5988557972,Yes,6.4156665802,NO_SOLUTION,,6.3260002136,6.5053329468
2017-06-12 00:00:00,BUY,2,24.0,2,90.0,9.8078074897,17.4872601382,17.4872601382,Yes,6.2846670151,FAST_HIGH,,5.7453331947,6.2846670151
2017-07-12 00:00:00,SELL,2,24.0,2,90.0,96.0647514514,97.7833684697,97.596250927,Yes,6.1773328781,FAST_LOW,,6.1773328781,6.3979997635
2017-07-25 00:00:00,BUY,2,24.0,2,90.0,7.3240282188,43.5757974442,22.0418040713,Yes,6.4409999847,NO_SOLUTION,,6.3159999847,6.5659999847
2017-10-24 00:00:00,SELL,2,24.0,2,90.0,68.8855025978,96.8547532446,96.5402208701,Yes,9.1093335152,NO_SOLUTION,,8.982000351,9.2366666794
2017-11-10 00:00:00,BUY,2,24.0,2,90.0,19.5185702683,47.0254551214,44.4717139417,Yes,10.40166711805,NO_SOLUTION,,10.2926673889,10.5106668472
2017-11-22 00:00:00,SELL,2,24.0,2,90.0,51.6121634705,93.8283219096,56.2011752956,Yes,11.26266622545,NO_SOLUTION,,11.0719995499,11.453332901
2017-11-30 00:00:00,BUY,2,24.0,2,90.0,3.4434942712,38.1799862323,20.712738951,Yes,9.7569999695,NO_SOLUTION,,9.5206670761,9.9933328629
2017-12-19 00:00:00,SELL,2,24.0,2,90.0,64.8201545602,97.3551096082,87.9872201073,Yes,9.710666656499999,NO_SOLUTION,,9.5773334503,9.8439998627
2017-12-27 00:00:00,BUY,2,24.0,2,90.0,9.5214572679,58.1877637634,39.0027657576,Yes,9.4126663208,NO_SOLUTION,,9.2673330307,9.5579996109
2018-01-04 00:00:00,SELL,2,24.0,2,90.0,78.8396395581,94.6858640401,93.8231095903,Yes,10.55366659165,NO_SOLUTION,,10.3686666489,10.7386665344
2018-01-11 00:00:00,BUY,2,24.0,2,90.0,16.6107806144,48.1362814855,46.7528123518,Yes,10.43266630175,NO_SOLUTION,,10.3179998398,10.5473327637
2018-01-18 00:00:00,SELL,2,24.0,2,90.0,80.4321696347,98.0350511817,97.5545115284,Yes,11.8566665649,NO_SOLUTION,,11.6300001144,12.0833330154
2018-01-25 00:00:00,BUY,2,24.0,2,90.0,10.9677362431,57.7441418712,10.9740107536,Yes,11.5620002747,NO_SOLUTION,,11.02866745,12.0953330994
2018-02-16 00:00:00,SELL,2,24.0,2,90.0,63.835341784,95.7187128986,73.0627439066,Yes,10.378333568550001,NO_SOLUTION,,10.1520004272,10.6046667099
2018-03-02 00:00:00,BUY,2,24.0,2,90.0,7.5270445811,64.8403853427,62.7346170589,Yes,10.7946667671,NO_SOLUTION,,10.2580003738,11.3313331604
2018-03-07 00:00:00,SELL,2,24.0,2,90.0,50.0424020462,92.5126486384,91.7249707262,Yes,11.994999885550001,NO_SOLUTION,,11.733332634,12.2566671371
2018-03-20 00:00:00,BUY,2,24.0,2,90.0,6.9299448851,50.1253886447,42.6117397209,Yes,12.20166635515,NO_SOLUTION,,12.0173330307,12.3859996796
2019-12-12 00:00:00,SELL,2,24.0,2,90.0,80.8833195334,97.946049447,97.8936670349,Yes,16.43499994275,NO_SOLUTION,,15.720000267,17.1499996185
2019-12-31 00:00:00,BUY,2,24.0,2,90.0,5.6025388245,46.5636788601,38.6387502449,Yes,18.125332832349997,NO_SOLUTION,,17.8693332672,18.3813323975
2020-01-23 00:00:00,SELL,2,24.0,2,90.0,45.0102283332,96.1924940152,96.1453438224,Yes,20.69099998475,NO_SOLUTION,,20.2486667633,21.1333332062
2020-01-28 00:00:00,BUY,2,24.0,2,90.0,22.4489511533,53.290936957,50.516616133,Yes,18.91499996185,NO_SOLUTION,,18.3333320618,19.4966678619
2020-02-13 00:00:00,SELL,2,24.0,2,90.0,55.1918962161,93.7258903667,90.9220498173,Yes,21.0700006485,NO_SOLUTION,,20.514667511,21.625333786
2020-02-24 00:00:00,BUY,2,24.0,2,90.0,4.7679988664,6.3156443772,5.0742538815,Yes,17.014667511,FAST_HIGH,,15.9346666336,17.014667511
2020-10-14 00:00:00,SELL,2,24.0,2,90.0,37.419971434,97.2150830685,54.8121356558,Yes,21.0436668396,NO_SOLUTION,,20.4946670532,21.592666626
2020-10-19 00:00:00,BUY,2,24.0,2,90.0,6.4344154365,79.604724343,8.8399021882,Yes,20.553999900850002,NO_SOLUTION,,19.8453330994,21.2626667023
2020-11-05 00:00:00,SELL,2,24.0,2,90.0,96.9976352185,97.8500816323,97.7699370786,Yes,21.3266677856,FAST_LOW,,21.3266677856,22.4906673431
2021-04-21 00:00:00,BUY,2,24.0,2,90.0,5.9059419392,62.9291355149,62.7828277259,Yes,39.0550003052,NO_SOLUTION,,37.3400001526,40.7700004578
2021-05-21 00:00:00,SELL,2,24.0,2,90.0,64.2093584513,92.8852291003,72.5772944326,Yes,34.57500076295,NO_SOLUTION,,33.8100013733,35.3400001526
2021-06-10 00:00:00,BUY,2,24.0,2,90.0,19.1796784702,75.7905083739,72.0134402544,Yes,38.44499969485,NO_SOLUTION,,37.5200004578,39.3699989319
2021-12-27 00:00:00,SELL,2,24.0,2,90.0,91.9462565489,96.9025302039,96.8987123237,Yes,68.0,FAST_LOW,,68.0,73.0
2022-01-06 00:00:00,BUY,2,24.0,2,90.0,8.2980417748,42.8182817671,34.7062190375,Yes,64.11999893185,NO_SOLUTION,,61.8499984741,66.3899993896
2023-06-13 00:00:00,SELL,2,24.0,2,90.0,98.0789010803,99.0300292406,98.8035370773,Yes,24.7199993134,FAST_LOW,,24.7199993134,26.0799999237
2023-06-21 00:00:00,BUY,2,24.0,2,90.0,5.1499442489,15.9210858093,5.310513488,Yes,24.4899997711,FAST_HIGH,,22.7000007629,24.4899997711
2023-07-13 00:00:00,SELL,2,24.0,2,90.0,96.1740012649,97.9472710106,97.8079874494,Yes,26.2099990845,FAST_LOW,,26.2099990845,27.4500007629
2023-07-21 00:00:00,BUY,2,24.0,2,90.0,17.9155759666,45.4129950799,31.2583319596,Yes,25.0450000763,NO_SOLUTION,,24.5,25.5900001526
2023-08-31 00:00:00,SELL,2,24.0,2,90.0,68.1488632074,95.5537589108,94.0590177384,Yes,23.7100000381,NO_SOLUTION,,23.1399993896,24.2800006866
2023-09-08 00:00:00,BUY,2,24.0,2,90.0,2.8680666282,28.2301888351,3.4633487143,Yes,21.70499992375,NO_SOLUTION,,21.2199993134,22.1900005341
2024-01-25 00:00:00,SELL,2,24.0,2,90.0,58.5452134244,99.5991813439,80.4442382285,Yes,38.02499961855,NO_SOLUTION,,36.5200004578,39.5299987793
2024-01-29 00:00:00,BUY,2,24.0,2,90.0,13.1347337881,46.8981323645,45.2976121954,Yes,34.3199996948,NO_SOLUTION,,33.5099983215,35.1300010681
2024-02-12 00:00:00,SELL,2,24.0,2,90.0,70.2315531394,97.699910427,87.3497592683,Yes,39.9900016785,NO_SOLUTION,,38.6500015259,41.3300018311
2024-02-21 00:00:00,BUY,2,24.0,2,90.0,5.2655493189,10.2217662748,10.1608365398,Yes,36.1500015259,FAST_HIGH,,34.5800018311,36.1500015259
2024-03-04 00:00:00,SELL,2,24.0,2,90.0,95.6034372884,97.14916601,96.2526150386,Yes,49.0,FAST_LOW,,49.0,51.4099998474
2024-03-15 00:00:00,BUY,2,24.0,2,90.0,9.5839109893,30.1360086549,12.4430452946,Yes,42.87999916075,NO_SOLUTION,,41.6199989319,44.1399993896
2024-05-15 00:00:00,SELL,2,24.0,2,90.0,97.6432758578,99.0649190209,99.0519211561,Yes,43.9900016785,FAST_LOW,,43.9900016785,47.0699996948
2024-06-03 00:00:00,BUY,2,24.0,2,90.0,6.4377784711,65.949178355,16.3384626436,Yes,48.52499961855,NO_SOLUTION,,46.1199989319,50.9300003052
2024-06-13 00:00:00,SELL,2,24.0,2,90.0,84.1726170624,98.472028363,98.2759069611,Yes,59.8950004578,NO_SOLUTION,,58.2999992371,61.4900016785
2024-06-24 00:00:00,BUY,2,24.0,2,90.0,6.9941345143,15.8880762243,7.1650035685,Yes,57.4900016785,FAST_HIGH,,53.0299987793,57.4900016785
2024-07-03 00:00:00,SELL,2,24.0,2,90.0,70.9351815634,97.5228874752,96.8682343534,Yes,59.350000381499996,NO_SOLUTION,,57.1800003052,61.5200004578
2024-07-18 00:00:00,BUY,2,24.0,2,90.0,5.2139632865,30.7403518331,8.2076409983,Yes,51.644998550400004,NO_SOLUTION,,49.1199989319,54.1699981689
2024-08-14 00:00:00,SELL,2,24.0,2,90.0,52.0332436281,95.2988000222,85.1695216562,Yes,34.9549999237,NO_SOLUTION,,33.2700004578,36.6399993896
