date,action,buy_period,buy_thr,sell_period,sell_thr,rsi_low_at_d,rsi_high_at_d,rsi_close_at_d,condition_met,price,mode,reason,low_price,high_price
2013-10-22 00:00:00,SELL,2,24.0,2,90.0,33.3594679114,95.6272022439,62.2732140693,Yes,0.97650000455,NO_SOLUTION,,0.9618330002,0.9911670089
2013-11-06 00:00:00,BUY,2,24.0,2,90.0,12.7215351365,72.8462401773,65.3152613783,Yes,0.9589999914,NO_SOLUTION,,0.9478330016,0.9701669812
2013-11-29 00:00:00,SELL,2,24.0,2,90.0,78.0388549259,96.3716686575,92.3538836758,Yes,1.0015000105,NO_SOLUTION,,0.9936670065,1.0093330145
2013-12-12 00:00:00,BUY,2,24.0,2,90.0,6.9283043945,27.8442788813,7.4779992538,Yes,0.98558351395,NO_SOLUTION,,0.9695000052,1.0016670227
2013-12-26 00:00:00,SELL,2,24.0,2,90.0,90.1313760972,96.2218499939,95.5995390103,Yes,1.1053329706,FAST_LOW,,1.1053329706,1.1210000515
2014-01-06 00:00:00,BUY,2,24.0,2,90.0,10.0986682517,40.8628924666,11.3112502283,Yes,1.08483350275,NO_SOLUTION,,1.0691670179,1.1004999876
2014-02-10 00:00:00,SELL,2,24.0,2,90.0,79.9727470225,96.006524054,95.6829236825,Yes,1.1466664672000002,NO_SOLUTION,,1.1318329573,1.1614999771
2014-09-23 00:00:00,BUY,2,24.0,2,90.0,14.1265515483,45.3544401251,18.7899251757,Yes,1.91649997235,NO_SOLUTION,,1.8791669607,1.953832984
2014-10-21 00:00:00,SELL,2,24.0,2,90.0,94.9939349556,97.883211803,97.8304682034,Yes,1.442332983,FAST_LOW,,1.442332983,1.5650000572
2014-11-10 00:00:00,BUY,2,24.0,2,90.0,18.1873311596,59.5689538632,55.9547015118,Yes,1.8314170241499999,NO_SOLUTION,,1.802167058,1.8606669903
2014-12-23 00:00:00,SELL,2,24.0,2,90.0,72.6750888034,94.4164546102,77.7021879237,Yes,2.3668334484,NO_SOLUTION,,2.3289999962,2.4046669006
2014-12-31 00:00:00,BUY,2,24.0,2,90.0,5.186550156,69.6375025786,5.2792356734,Yes,2.29649996755,NO_SOLUTION,,2.2456669807,2.3473329544
2015-01-22 00:00:00,SELL,2,24.0,2,90.0,30.6099535539,94.4025327737,94.1278292628,Yes,2.10458302495,NO_SOLUTION,,2.0183329582,2.1908330917
2015-01-28 00:00:00,BUY,2,24.0,2,90.0,10.6785865544,69.067117256,10.9413304645,Yes,2.114000082,NO_SOLUTION,,2.0298330784,2.1981670856
2015-02-06 00:00:00,SELL,2,24.0,2,90.0,46.9585848132,95.9867872185,56.9686992191,Yes,2.12183344365,NO_SOLUTION,,2.0651669502,2.1784999371
2015-03-09 00:00:00,BUY,2,24.0,2,90.0,10.8923729298,47.9157162653,37.323723933,Yes,2.4883334637,NO_SOLUTION,,2.4626669884,2.513999939
2015-03-23 00:00:00,SELL,2,24.0,2,90.0,47.7718800856,95.5327739813,47.7718800856,Yes,2.6270000935,NO_SOLUTION,,2.5858330727,2.6681671143
2015-03-26 00:00:00,BUY,2,24.0,2,90.0,2.0330572312,3.4748371216,3.0056974615,Yes,2.125,FAST_HIGH,,1.9424999952,2.125
2015-04-10 00:00:00,SELL,2,24.0,2,90.0,80.5266386258,97.350409443,97.350409443,Yes,2.37575006485,NO_SOLUTION,,2.3566670418,2.3948330879
2015-04-27 00:00:00,BUY,2,24.0,2,90.0,16.3072295758,54.4694832164,31.6660660016,Yes,2.2798335552499998,NO_SOLUTION,,2.2346670628,2.3250000477
2015-05-19 00:00:00,SELL,2,24.0,2,90.0,48.6191377745,98.1738104072,66.7418524532,Yes,2.4551665783,NO_SOLUTION,,2.4035000801,2.5068330765
2015-06-04 00:00:00,BUY,2,24.0,2,90.0,5.2682376656,12.7761655926,6.1995547869,Yes,2.6193330288,FAST_HIGH,,2.5306670666,2.6193330288
2015-06-19 00:00:00,SELL,2,24.0,2,90.0,45.1892954518,95.8097805369,68.3637788313,Yes,2.5213329792000003,NO_SOLUTION,,2.4753329754,2.567332983
2015-06-25 00:00:00,BUY,2,24.0,2,90.0,10.9139255571,50.7360775713,14.6202305894,Yes,2.4539999962000003,NO_SOLUTION,,2.4193329811,2.4886670113
2016-07-12 00:00:00,SELL,2,24.0,2,90.0,96.7968404142,97.7143982004,97.4731089145,Yes,2.0366671085,FAST_LOW,,2.0366671085,2.0886669159
2016-08-03 00:00:00,BUY,2,24.0,2,90.0,7.0021939647,26.7697966143,26.7697966143,Yes,2.38333356385,NO_SOLUTION,,2.3540000916,2.4126670361
2016-08-10 00:00:00,SELL,2,24.0,2,90.0,34.4763072957,92.7612792406,43.0706384071,Yes,2.58666646485,NO_SOLUTION,,2.5360000134,2.6373329163
2017-08-18 00:00:00,BUY,2,24.0,2,90.0,12.7071844168,46.5936119426,27.2760633906,Yes,5.9613335132500005,NO_SOLUTION,,5.8460001945,6.076666832
2017-08-31 00:00:00,SELL,2,24.0,2,90.0,96.6864169478,98.2328608962,98.1321592338,Yes,6.5066671371,FAST_LOW,,6.5066671371,6.6913328171
2017-09-26 00:00:00,BUY,2,24.0,2,90.0,9.8429881245,52.7396022133,12.3671930501,Yes,6.93633294105,NO_SOLUTION,,6.7753329277,7.0973329544
2017-10-02 00:00:00,SELL,2,24.0,2,90.0,82.9852704872,96.5234297007,95.4091518412,Yes,7.7940001488,NO_SOLUTION,,7.6593332291,7.9286670685
2018-04-20 00:00:00,BUY,2,24.0,2,90.0,6.7853577242,22.1315943241,7.4967492704,Yes,9.1333332062,FAST_HIGH,,8.5593328476,9.1333332062
2018-05-07 00:00:00,SELL,2,24.0,2,90.0,94.4270104742,96.4554863765,95.7661653447,Yes,9.2753334045,FAST_LOW,,9.2753334045,9.5600004196
2019-04-29 00:00:00,BUY,2,24.0,2,90.0,12.3674463324,32.8640014477,16.5093257362,Yes,12.25900030135,NO_SOLUTION,,12.1020002365,12.4160003662
2019-06-05 00:00:00,SELL,2,24.0,2,90.0,48.2418480293,94.0071294132,69.9127364927,Yes,7.94000005725,NO_SOLUTION,,7.5693330765,8.310667038
2019-06-17 00:00:00,BUY,2,24.0,2,90.0,10.8847320888,28.226149106,11.1587096009,Yes,7.974667072300001,NO_SOLUTION,,7.8386669159,8.1106672287
2019-07-15 00:00:00,SELL,2,24.0,2,90.0,96.966474733,98.2902349142,97.8793594522,Yes,10.8333330154,FAST_LOW,,10.8333330154,11.1666669846
2019-08-01 00:00:00,BUY,2,24.0,2,90.0,2.1741612881,56.7325362486,2.6309583637,Yes,11.409667015050001,NO_SOLUTION,,10.5066671371,12.312666893
2019-09-06 00:00:00,SELL,2,24.0,2,90.0,74.2762791631,92.7200222612,91.6542061948,Yes,11.57700014115,NO_SOLUTION,,11.4006671906,11.7533330917
2019-09-20 00:00:00,BUY,2,24.0,2,90.0,2.8053161999,60.6346009875,3.3551964514,Yes,11.826666355099999,NO_SOLUTION,,11.3333330154,12.3199996948
2019-10-16 00:00:00,SELL,2,24.0,2,90.0,44.58627454,93.2900750374,47.8113990652,Yes,12.3843331337,NO_SOLUTION,,12.0773334503,12.6913328171
2019-11-21 00:00:00,BUY,2,24.0,2,90.0,2.5820442125,6.0031097956,3.0709469513,Yes,14.5426673889,FAST_HIGH,,13.9580001831,14.5426673889
2020-08-27 00:00:00,SELL,2,24.0,2,90.0,23.6869579052,95.7955222847,30.8684818714,Yes,17.17433261875,NO_SOLUTION,,16.5893325806,17.7593326569
2020-09-08 00:00:00,BUY,2,24.0,2,90.0,7.6495208479,12.5276348358,7.7362867051,Yes,15.6126670837,FAST_HIGH,,14.1313333511,15.6126670837
2020-09-29 00:00:00,SELL,2,24.0,2,90.0,81.9308600414,94.6086582131,92.5387358987,Yes,16.939999580349998,NO_SOLUTION,,16.6079998016,17.2719993591
2021-06-21 00:00:00,BUY,2,24.0,2,90.0,12.8157937644,41.5760364275,40.7507273653,Yes,37.375,NO_SOLUTION,,36.5900001526,38.1599998474
2021-06-25 00:00:00,SELL,2,24.0,2,90.0,58.4651834571,94.6892603497,70.5874898153,Yes,40.9899997711,NO_SOLUTION,,40.2900009155,41.6899986267
2021-07-08 00:00:00,BUY,2,24.0,2,90.0,2.9156974742,6.560673209,5.1004693719,Yes,40.3800010681,FAST_HIGH,,37.7599983215,40.3800010681
2021-08-03 00:00:00,SELL,2,24.0,2,90.0,38.933669185,95.8931819252,95.871674527,Yes,44.7950000763,NO_SOLUTION,,43.6100006104,45.9799995422
2021-08-11 00:00:00,BUY,2,24.0,2,90.0,2.5220216714,41.2893617204,5.5991995287,Yes,43.77499961855,NO_SOLUTION,,42.4300003052,45.1199989319
2021-08-24 00:00:00,SELL,2,24.0,2,90.0,79.0734104371,92.8603896853,90.5628667285,Yes,43.9099998474,NO_SOLUTION,,43.3800010681,44.4399986267
2021-09-09 00:00:00,BUY,2,24.0,2,90.0,12.0713601485,57.8994267095,41.4688282661,Yes,45.57499885555,NO_SOLUTION,,44.8899993896,46.2599983215
2021-09-16 00:00:00,SELL,2,24.0,2,90.0,27.5143298493,97.896395151,97.0338423107,Yes,48.27499961855,NO_SOLUTION,,47.0200004578,49.5299987793
2021-09-20 00:00:00,BUY,2,24.0,2,90.0,3.8709248251,6.8198603218,5.5647881441,Yes,44.2000007629,FAST_HIGH,,41.1599998474,44.2000007629
2021-10-18 00:00:00,SELL,2,24.0,2,90.0,46.5524577955,94.8818860669,94.6556193417,Yes,41.7049999237,NO_SOLUTION,,40.4399986267,42.9700012207
2021-11-24 00:00:00,BUY,2,24.0,2,90.0,7.0082989532,67.7552728341,67.5806466406,Yes,64.0550003052,NO_SOLUTION,,61.2099990845,66.9000015259
2022-02-10 00:00:00,SELL,2,24.0,2,90.0,35.760737472,95.1097307903,39.5269311406,Yes,48.895000457799995,NO_SOLUTION,,45.5800018311,52.2099990845
2022-02-14 00:00:00,BUY,2,24.0,2,90.0,11.0790270647,40.0073111893,15.2837744408,Yes,39.85499954225,NO_SOLUTION,,37.8600006104,41.8499984741
2023-05-18 00:00:00,SELL,2,24.0,2,90.0,96.4779444919,98.6669532678,98.5899770711,Yes,16.3199996948,FAST_LOW,,16.3199996948,17.7999992371
2023-06-06 00:00:00,BUY,2,24.0,2,90.0,14.736570027,65.8948466234,59.0414632041,Yes,21.24499988555,NO_SOLUTION,,20.4300003052,22.0599994659
2023-10-12 00:00:00,SELL,2,24.0,2,90.0,51.6316541832,98.1913311698,95.8133681563,Yes,20.8299999237,NO_SOLUTION,,20.0900001526,21.5699996948
2023-10-19 00:00:00,BUY,2,24.0,2,90.0,6.4638214515,50.9674033795,7.2160201868,Yes,18.0799999237,NO_SOLUTION,,17.2299995422,18.9300003052
2024-01-22 00:00:00,SELL,2,24.0,2,90.0,77.6435329744,97.5245626044,96.4826480903,Yes,35.39500045775,NO_SOLUTION,,34.2200012207,36.5699996948
2024-09-04 00:00:00,BUY,2,24.0,2,90.0,10.7178418513,33.6707527857,17.0200997253,Yes,30.21000003815,NO_SOLUTION,,28.7299995422,31.6900005341
