date,rsi_low,rsi_high,rsi_close,price_low,price_high,price,is_buy_prev,is_buy_condi,is_buy,is_sell_prev,is_sell_condi,is_sell,regime_ok
11/22/2010 0:00,78.39474492,95.058961,94.9205312,0.692833006,0.724332988,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
11/23/2010 0:00,47.11210681,83.03193607,55.11644921,0.695667028,0.718999982,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11/24/2010 0:00,73.04551991,87.59196615,86.96675413,0.718833029,0.763832986,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11/26/2010 0:00,56.41088412,83.79999896,65.928647,0.738332987,0.758333027,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11/29/2010 0:00,29.00124886,63.50297095,55.0611669,0.713832974,0.746167004,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11/30/2010 0:00,17.14297834,27.10352888,19.9888138,0.707333028,0.725832999,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/1/2010 0:00,69.65603136,81.31169532,80.82772117,0.749832988,0.785332978,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12/2/2010 0:00,81.57742238,90.46221575,90.30154997,0.784833014,0.828499973,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
12/3/2010 0:00,63.62489326,92.88514271,92.36060427,0.80833298,0.843167007,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
12/6/2010 0:00,48.40145811,93.05664229,80.08234215,0.813332975,0.841832995,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
12/7/2010 0:00,68.81986509,93.85198819,72.6508239,0.832000017,0.871167004,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
12/8/2010 0:00,42.6084583,92.91035104,92.27881692,0.826667011,0.858667016,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
12/9/2010 0:00,81.97275371,96.6263935,94.43590174,0.85383302,0.876332998,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
12/10/2010 0:00,51.58870598,97.19197421,95.40678792,0.852832973,0.872833014,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
12/13/2010 0:00,21.73019327,98.73037292,27.91136172,0.841666997,0.881833017,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
12/14/2010 0:00,7.7291846,46.0202713,9.636684071,0.81833303,0.851999998,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/15/2010 0:00,3.437982625,38.24974601,3.77727534,0.79666698,0.834167004,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/16/2010 0:00,2.677815921,51.76681956,42.42335463,0.792167008,0.821833015,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/17/2010 0:00,46.46923127,74.16360447,70.39779069,0.816332996,0.836667001,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12/20/2010 0:00,32.35510024,77.74843995,45.30465342,0.811500013,0.837333024,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12/21/2010 0:00,62.92436356,81.22729116,76.2266025,0.828499973,0.847666979,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12/22/2010 0:00,27.93521662,79.17100093,77.45182585,0.813000023,0.841666997,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12/23/2010 0:00,27.71804141,78.34682378,41.50242234,0.825833023,0.840667009,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12/27/2010 0:00,8.15543095,69.66370942,56.0676662,0.80250001,0.840332985,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/28/2010 0:00,11.02951342,79.36297218,17.94408521,0.815333009,0.841499984,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/29/2010 0:00,9.27303659,57.59280585,42.41500002,0.817833006,0.832499981,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/30/2010 0:00,23.89045285,80.60123423,75.09588354,0.824167013,0.83950001,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
12/31/2010 0:00,21.76236626,80.60234946,53.15929298,0.819999993,0.837666988,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1/3/2011 0:00,84.04428433,95.77268301,90.7983658,0.842000008,0.87916702,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1/4/2011 0:00,29.75063843,96.65483271,92.60321571,0.828000009,0.872166991,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/5/2011 0:00,24.13026885,97.57736612,96.5651632,0.834167004,0.869499981,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/6/2011 0:00,98.25126611,99.53757361,99.51955452,0.870500028,0.912999988,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/7/2011 0:00,43.36944644,99.7115008,99.60482577,0.874832988,0.929332972,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/10/2011 0:00,49.90560445,99.86877786,99.8539563,0.899999976,0.950833023,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/11/2011 0:00,68.7751963,99.91407435,99.89991148,0.935333014,0.961667001,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/12/2011 0:00,99.90557149,99.97631928,99.97626306,0.957167029,1.009999991,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/13/2011 0:00,63.73665782,99.98368448,99.0388069,0.989832997,1.025833011,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/14/2011 0:00,99.3960126,99.82978187,99.82978187,1.019999981,1.092000008,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/18/2011 0:00,62.97719531,99.82978187,79.48169688,1.062667012,1.092000008,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/19/2011 0:00,21.95195955,46.93107138,23.46134933,0.996667028,1.057332993,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1/20/2011 0:00,9.864432872,17.17909993,13.9277792,0.930499971,0.984499991,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1/21/2011 0:00,9.636485515,51.62601165,10.15807357,0.947499991,1.002500057,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1/24/2011 0:00,30.77001278,72.78012265,72.18704733,0.959999979,1.021667004,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1/25/2011 0:00,37.82836125,69.84563302,50.51602537,0.974332988,1.017832995,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1/26/2011 0:00,40.91831502,74.46843672,72.17896947,0.989832997,1.031499982,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1/27/2011 0:00,83.18007925,90.65766733,90.04027736,1.046499968,1.088333011,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1/28/2011 0:00,25.39672898,93.30289126,30.14967095,0.970166981,1.103999972,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1/31/2011 0:00,21.1219967,49.72931843,40.40019769,0.966666997,1.020499945,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/1/2011 0:00,65.53664517,81.70210655,79.34890633,1.034332991,1.093333006,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2/2/2011 0:00,56.88927653,87.02979052,84.46106376,1.057000041,1.111999989,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2/3/2011 0:00,44.87421143,87.07829821,84.93584781,1.064666987,1.104833007,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2/4/2011 0:00,87.80850887,96.6778073,96.57904541,1.103000045,1.166000009,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2/7/2011 0:00,62.11272479,97.95135495,75.13652991,1.140166998,1.191666961,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
2/8/2011 0:00,36.02938499,80.15436657,68.38759719,1.122166991,1.158332944,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2/9/2011 0:00,19.83755984,71.86336374,27.67983604,1.112499952,1.150666952,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/10/2011 0:00,7.613822677,56.75896033,52.64274548,1.078667045,1.13933301,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/11/2011 0:00,18.35108287,87.12403846,83.42249861,1.110499978,1.174167037,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/14/2011 0:00,88.50070995,95.48884585,92.86956119,1.171499968,1.216166973,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2/15/2011 0:00,29.74851844,89.65375083,37.71633294,1.139832974,1.188333035,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2/16/2011 0:00,54.03896309,76.47627674,72.62364256,1.165333033,1.202332974,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2/17/2011 0:00,48.03647907,90.19263058,89.520107,1.174999952,1.25,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2/18/2011 0:00,54.23795778,91.80118186,66.95489518,1.216500044,1.256000042,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2/22/2011 0:00,10.38768598,22.68133791,10.88250642,1.075000048,1.174332976,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/23/2011 0:00,5.032733973,20.83814732,6.535998569,0.981666982,1.094333053,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/24/2011 0:00,5.746781604,47.77554756,44.8852231,1.015166998,1.082666993,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2/25/2011 0:00,63.43979281,76.57105651,76.21636259,1.107167006,1.159332991,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2/28/2011 0:00,37.98542468,82.28377504,51.17757243,1.08516705,1.18166697,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/1/2011 0:00,22.23575465,65.67571207,22.6672733,1.052832961,1.144667029,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/2/2011 0:00,21.93766153,67.62366237,55.76753705,1.053166986,1.138666987,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/3/2011 0:00,74.08788096,81.62890874,80.02428191,1.137333036,1.174167037,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/4/2011 0:00,39.57025259,80.25061082,49.09417732,1.104500055,1.16466701,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/7/2011 0:00,13.41427092,62.4281986,16.54307151,1.001167059,1.144166946,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/8/2011 0:00,12.03886775,45.29897413,22.59196578,1.007666946,1.07099998,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/9/2011 0:00,6.290061638,15.23202486,6.562934929,0.941166997,1.02116704,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/10/2011 0:00,3.022389875,4.489225865,3.129056949,0.870333016,0.916666985,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/11/2011 0:00,2.468278703,34.19617357,27.74609199,0.856832981,0.907500029,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/14/2011 0:00,19.03773077,56.96314893,25.69379505,0.877499998,0.929666996,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/15/2011 0:00,4.639142336,16.21100116,11.11747753,0.782333016,0.880333006,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/16/2011 0:00,3.10752008,56.33839842,3.777122123,0.788500011,0.89200002,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
3/17/2011 0:00,35.08716774,60.0976276,43.39158125,0.827000022,0.866167009,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/18/2011 0:00,41.09742855,73.88456683,54.0735028,0.834167004,0.878000021,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/21/2011 0:00,78.98181472,87.98684468,84.57625268,0.870666981,0.906832993,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/22/2011 0:00,47.62988095,87.01230405,51.76783022,0.862667024,0.894333005,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/23/2011 0:00,25.6550192,76.60110977,74.27766659,0.839999974,0.895833015,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/24/2011 0:00,85.00103408,93.32436432,92.87118467,0.908833027,0.962666988,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3/25/2011 0:00,76.57419377,95.31321864,78.96359196,0.946833015,0.980166972,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3/28/2011 0:00,78.96359196,89.82262382,81.99663963,0.948499978,0.976999998,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3/29/2011 0:00,28.36901855,93.30086433,93.27424276,0.923500001,0.979332984,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3/30/2011 0:00,48.03931198,97.18407995,94.15955997,0.959500015,1.008167028,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
3/31/2011 0:00,23.33538035,95.83408267,30.58315541,0.945833027,0.987167001,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
4/1/2011 0:00,9.105760124,67.61298732,10.88548707,0.913667023,0.978500009,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
